Color,Fruit,Quality,Days,ID,search_query,Description,image_path
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_19.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_20.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_21.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_22.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_23.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_24.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_25.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_26.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_27.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_28.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_29.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_30.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_31.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_32.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_33.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_34.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_35.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_36.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_37.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_38.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_39.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_40.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_41.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_42.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_43.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_44.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_45.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_46.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_47.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_48.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_49.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_50.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_51.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_52.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_53.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_54.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_55.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_56.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_57.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_58.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_59.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_60.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_61.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_62.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_63.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_64.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_65.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_66.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_67.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_68.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_69.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_70.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_71.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_72.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_73.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_74.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_75.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_76.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_77.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_78.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_79.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_80.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_81.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_82.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_83.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_84.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_85.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_86.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_87.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_88.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_89.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_90.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_91.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_92.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_93.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_94.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_95.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_96.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_97.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_98.jpg
light-green,Banana,2,5,6,light-green Banana ripe,ripe,./fruit_images/light-green_Banana_ripe_99.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_0.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_1.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_2.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_3.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_4.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_5.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_6.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_7.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_8.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_9.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_10.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_11.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_12.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_13.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_14.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_15.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_16.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_17.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_18.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_19.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_20.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_21.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_22.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_23.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_24.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_25.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_26.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_27.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_28.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_29.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_30.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_31.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_32.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_33.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_34.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_35.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_36.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_37.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_38.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_39.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_40.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_41.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_42.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_43.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_44.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_45.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_46.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_47.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_48.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_49.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_50.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_51.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_52.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_53.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_54.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_55.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_56.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_57.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_58.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_59.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_60.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_61.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_62.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_63.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_64.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_65.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_66.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_67.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_68.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_69.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_70.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_71.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_72.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_73.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_74.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_75.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_76.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_77.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_78.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_79.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_80.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_81.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_82.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_83.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_84.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_85.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_86.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_87.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_88.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_89.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_90.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_91.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_92.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_93.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_94.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_95.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_96.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_97.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_98.jpg
yellow-green,Banana,2,2,7,yellow-green Banana ripe,ripe,./fruit_images/yellow-green_Banana_ripe_99.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_0.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_1.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_2.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_3.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_4.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_5.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_6.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_7.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_8.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_9.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_10.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_11.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_12.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_13.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_14.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_15.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_16.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_17.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_18.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_19.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_20.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_21.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_22.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_23.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_24.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_25.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_26.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_27.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_28.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_29.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_30.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_31.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_32.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_33.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_34.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_35.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_36.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_37.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_38.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_39.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_40.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_41.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_42.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_43.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_44.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_45.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_46.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_47.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_48.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_49.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_50.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_51.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_52.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_53.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_54.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_55.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_56.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_57.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_58.jpg
yellow-brown,Banana,3,0,8,yellow-brown Banana ripe,ripe,./fruit_images/yellow-brown_Banana_ripe_59.jpg
